success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,FP,bonus,nickname,rt,url,view_history,stimulus,key_press,shape_array,effect,correct_response,test_part,trial_part,correct,responses,trial_name
,html-keyboard-response,60,137156,0.0-6.0-1.10,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1754.5800000007148,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/star.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [11/32]</br>number of points: 6</p>",74.0,['stimuli/star.png'],1.0,j,test,main,1.0,,B+
,html-keyboard-response,61,139158,0.0-6.0-2.10,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [11/32]</br>number of points: 7</p>",,['stimuli/star.png'],1.0,j,test,feedback,,,B+
,html-keyboard-response,62,139660,0.0-6.0-0.11,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [12/32]</br>number of points: 7</p>",,"['stimuli/clover.png', 'stimuli/diamond.png']",1.0,j,test,prepare,,,EF+
,html-keyboard-response,63,140501,0.0-6.0-1.11,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,838.1899999985762,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/clover.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/diamond.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [12/32]</br>number of points: 7</p>",70.0,"['stimuli/clover.png', 'stimuli/diamond.png']",1.0,j,test,main,0.0,,EF+
,html-keyboard-response,64,142502,0.0-6.0-2.11,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [12/32]</br>number of points: 7</p>",,"['stimuli/clover.png', 'stimuli/diamond.png']",1.0,j,test,feedback,,,EF+
,html-keyboard-response,65,143004,0.0-6.0-0.12,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [13/32]</br>number of points: 7</p>",,['stimuli/clover.png'],0.0,f,test,prepare,,,E-
,html-keyboard-response,66,144221,0.0-6.0-1.12,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1214.719999999943,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/clover.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [13/32]</br>number of points: 7</p>",74.0,['stimuli/clover.png'],0.0,f,test,main,0.0,,E-
,html-keyboard-response,67,146223,0.0-6.0-2.12,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""></div><p class=""progress""> [13/32]</br>number of points: 7</p>",,['stimuli/clover.png'],0.0,f,test,feedback,,,E-
,html-keyboard-response,68,146728,0.0-6.0-0.13,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [14/32]</br>number of points: 7</p>",,['stimuli/spade.png'],1.0,j,test,prepare,,,C+
,html-keyboard-response,69,147989,0.0-6.0-1.13,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1258.7800000001153,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/spade.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [14/32]</br>number of points: 7</p>",74.0,['stimuli/spade.png'],1.0,j,test,main,1.0,,C+
,html-keyboard-response,70,149991,0.0-6.0-2.13,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [14/32]</br>number of points: 8</p>",,['stimuli/spade.png'],1.0,j,test,feedback,,,C+
,html-keyboard-response,71,150492,0.0-6.0-0.14,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [15/32]</br>number of points: 8</p>",,"['stimuli/down_facing.png', 'stimuli/spade.png']",0.0,f,test,prepare,,,CD-
,html-keyboard-response,72,152172,0.0-6.0-1.14,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1678.9599999974598,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/spade.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [15/32]</br>number of points: 8</p>",70.0,"['stimuli/down_facing.png', 'stimuli/spade.png']",0.0,f,test,main,1.0,,CD-
,html-keyboard-response,73,154175,0.0-6.0-2.14,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""></div><p class=""progress""> [15/32]</br>number of points: 9</p>",,"['stimuli/down_facing.png', 'stimuli/spade.png']",0.0,f,test,feedback,,,CD-
,html-keyboard-response,74,154677,0.0-6.0-0.15,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [16/32]</br>number of points: 9</p>",,['stimuli/O.png'],1.0,j,test,prepare,,,Q-
,html-keyboard-response,75,155901,0.0-6.0-1.15,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1221.8050000010408,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/O.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [16/32]</br>number of points: 9</p>",70.0,['stimuli/O.png'],1.0,j,test,main,0.0,,Q-
,html-keyboard-response,76,157904,0.0-6.0-2.15,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [16/32]</br>number of points: 9</p>",,['stimuli/O.png'],1.0,j,test,feedback,,,Q-
,instructions,77,160828,0.0-7.0,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,2923.064999999042,,"[{""page_index"":0,""viewing_time"":2922.8449999973236}]",,,,,,,,,,
,html-keyboard-response,78,161330,0.0-8.0-0.0,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [17/32]</br>number of points: 9</p>",,"['stimuli/clover.png', 'stimuli/diamond.png']",1.0,j,test,prepare,,,EF+
,html-keyboard-response,79,162365,0.0-8.0-1.0,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1032.7950000028068,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/diamond.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/clover.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [17/32]</br>number of points: 9</p>",74.0,"['stimuli/clover.png', 'stimuli/diamond.png']",1.0,j,test,main,1.0,,EF+
,html-keyboard-response,80,164366,0.0-8.0-2.0,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [17/32]</br>number of points: 10</p>",,"['stimuli/clover.png', 'stimuli/diamond.png']",1.0,j,test,feedback,,,EF+
,html-keyboard-response,81,164869,0.0-8.0-0.1,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [18/32]</br>number of points: 10</p>",,['stimuli/Q.png'],0.0,f,test,prepare,,,O+
,html-keyboard-response,82,166205,0.0-8.0-1.1,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1333.9500000001863,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/Q.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [18/32]</br>number of points: 10</p>",70.0,['stimuli/Q.png'],0.0,f,test,main,1.0,,O+
,html-keyboard-response,83,168207,0.0-8.0-2.1,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""></div><p class=""progress""> [18/32]</br>number of points: 11</p>",,['stimuli/Q.png'],0.0,f,test,feedback,,,O+
,html-keyboard-response,84,168709,0.0-8.0-0.2,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [19/32]</br>number of points: 11</p>",,['stimuli/spade.png'],1.0,j,test,prepare,,,C+
,html-keyboard-response,85,169741,0.0-8.0-1.2,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1029.6349999989616,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/spade.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [19/32]</br>number of points: 11</p>",70.0,['stimuli/spade.png'],1.0,j,test,main,0.0,,C+
,html-keyboard-response,86,171744,0.0-8.0-2.2,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [19/32]</br>number of points: 11</p>",,['stimuli/spade.png'],1.0,j,test,feedback,,,C+
,html-keyboard-response,87,172247,0.0-8.0-0.3,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [20/32]</br>number of points: 11</p>",,['stimuli/clover.png'],0.0,f,test,prepare,,,E-
,html-keyboard-response,88,172941,0.0-8.0-1.3,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,691.7849999990722,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/clover.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [20/32]</br>number of points: 11</p>",74.0,['stimuli/clover.png'],0.0,f,test,main,0.0,,E-
,html-keyboard-response,89,174943,0.0-8.0-2.3,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""></div><p class=""progress""> [20/32]</br>number of points: 11</p>",,['stimuli/clover.png'],0.0,f,test,feedback,,,E-
,html-keyboard-response,90,175446,0.0-8.0-0.4,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [21/32]</br>number of points: 11</p>",,['stimuli/O.png'],1.0,j,test,prepare,,,Q-
,html-keyboard-response,91,176475,0.0-8.0-1.4,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1027.01000000161,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/O.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [21/32]</br>number of points: 11</p>",70.0,['stimuli/O.png'],1.0,j,test,main,0.0,,Q-
,html-keyboard-response,92,178476,0.0-8.0-2.4,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [21/32]</br>number of points: 11</p>",,['stimuli/O.png'],1.0,j,test,feedback,,,Q-
,html-keyboard-response,93,178977,0.0-8.0-0.5,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [22/32]</br>number of points: 11</p>",,"['stimuli/down_facing.png', 'stimuli/spade.png']",0.0,f,test,prepare,,,CD-
,html-keyboard-response,94,180317,0.0-8.0-1.5,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1338.1649999973888,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/spade.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [22/32]</br>number of points: 11</p>",74.0,"['stimuli/down_facing.png', 'stimuli/spade.png']",0.0,f,test,main,0.0,,CD-
,html-keyboard-response,95,182319,0.0-8.0-2.5,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""></div><p class=""progress""> [22/32]</br>number of points: 11</p>",,"['stimuli/down_facing.png', 'stimuli/spade.png']",0.0,f,test,feedback,,,CD-
,html-keyboard-response,96,182822,0.0-8.0-0.6,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [23/32]</br>number of points: 11</p>",,['stimuli/circle.png'],0.0,f,test,prepare,,,A-
,html-keyboard-response,97,183805,0.0-8.0-1.6,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,980.8049999992363,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/circle.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [23/32]</br>number of points: 11</p>",70.0,['stimuli/circle.png'],0.0,f,test,main,1.0,,A-
,html-keyboard-response,98,185807,0.0-8.0-2.6,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""></div><p class=""progress""> [23/32]</br>number of points: 12</p>",,['stimuli/circle.png'],0.0,f,test,feedback,,,A-
,html-keyboard-response,99,186308,0.0-8.0-0.7,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [24/32]</br>number of points: 12</p>",,['stimuli/star.png'],1.0,j,test,prepare,,,B+
,html-keyboard-response,100,187589,0.0-8.0-1.7,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1279.3799999999464,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/star.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [24/32]</br>number of points: 12</p>",74.0,['stimuli/star.png'],1.0,j,test,main,1.0,,B+
,html-keyboard-response,101,189591,0.0-8.0-2.7,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [24/32]</br>number of points: 13</p>",,['stimuli/star.png'],1.0,j,test,feedback,,,B+
,html-keyboard-response,102,190093,0.0-8.0-0.8,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [25/32]</br>number of points: 13</p>",,['stimuli/spade.png'],1.0,j,test,prepare,,,C+
,html-keyboard-response,103,191475,0.0-8.0-1.8,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1380.8250000001863,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/spade.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [25/32]</br>number of points: 13</p>",74.0,['stimuli/spade.png'],1.0,j,test,main,1.0,,C+
,html-keyboard-response,104,193477,0.0-8.0-2.8,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [25/32]</br>number of points: 14</p>",,['stimuli/spade.png'],1.0,j,test,feedback,,,C+
,html-keyboard-response,105,193980,0.0-8.0-0.9,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [26/32]</br>number of points: 14</p>",,"['stimuli/down_facing.png', 'stimuli/spade.png']",0.0,f,test,prepare,,,CD-
,html-keyboard-response,106,194932,0.0-8.0-1.9,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,950.6450000008044,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/spade.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [26/32]</br>number of points: 14</p>",74.0,"['stimuli/down_facing.png', 'stimuli/spade.png']",0.0,f,test,main,0.0,,CD-
,html-keyboard-response,107,196934,0.0-8.0-2.9,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""></div><p class=""progress""> [26/32]</br>number of points: 14</p>",,"['stimuli/down_facing.png', 'stimuli/spade.png']",0.0,f,test,feedback,,,CD-
,html-keyboard-response,108,197436,0.0-8.0-0.10,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [27/32]</br>number of points: 14</p>",,['stimuli/clover.png'],0.0,f,test,prepare,,,E-
,html-keyboard-response,109,199012,0.0-8.0-1.10,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1574.48000000295,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/clover.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [27/32]</br>number of points: 14</p>",70.0,['stimuli/clover.png'],0.0,f,test,main,1.0,,E-
,html-keyboard-response,110,201014,0.0-8.0-2.10,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""></div><p class=""progress""> [27/32]</br>number of points: 15</p>",,['stimuli/clover.png'],0.0,f,test,feedback,,,E-
,html-keyboard-response,111,201517,0.0-8.0-0.11,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [28/32]</br>number of points: 15</p>",,"['stimuli/clover.png', 'stimuli/diamond.png']",1.0,j,test,prepare,,,EF+
,html-keyboard-response,112,202644,0.0-8.0-1.11,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1124.9600000010105,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/clover.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/diamond.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [28/32]</br>number of points: 15</p>",74.0,"['stimuli/clover.png', 'stimuli/diamond.png']",1.0,j,test,main,1.0,,EF+
,html-keyboard-response,113,204647,0.0-8.0-2.11,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [28/32]</br>number of points: 16</p>",,"['stimuli/clover.png', 'stimuli/diamond.png']",1.0,j,test,feedback,,,EF+
,html-keyboard-response,114,205150,0.0-8.0-0.12,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [29/32]</br>number of points: 16</p>",,['stimuli/star.png'],1.0,j,test,prepare,,,B+
,html-keyboard-response,115,206236,0.0-8.0-1.12,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1084.5200000003388,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/star.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [29/32]</br>number of points: 16</p>",70.0,['stimuli/star.png'],1.0,j,test,main,0.0,,B+
,html-keyboard-response,116,208239,0.0-8.0-2.12,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [29/32]</br>number of points: 16</p>",,['stimuli/star.png'],1.0,j,test,feedback,,,B+
,html-keyboard-response,117,208740,0.0-8.0-0.13,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [30/32]</br>number of points: 16</p>",,['stimuli/O.png'],1.0,j,test,prepare,,,Q-
,html-keyboard-response,118,209916,0.0-8.0-1.13,5f10222e37592b0f5c021e29,5f059ab7b11b0f0250f05513,5f1043bf25de65000a15536d,False,0.19,lazydaisies,1175.0200000024051,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/O.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [30/32]</br>number of points: 16</p>",74.0,['stimuli/O.png'],1.0,j,test,main,1.0,,Q-
